chr	cpg	count_c	total_coverage
1	5486049	0	8
4	12190246	0	9
3	4650855	0	6
78	51135	0	2
156	38933	1	1
1	326103	0	3
4	8871912	0	4
8	6345192	0	13
1	2584332	0	2
1	5533881	0	1
6	1730983	0	3
36	149911	0	8
9	7915446	0	1
5	12111896	0	8
2	2010902	0	7
8	2380573	0	5
11	1919354	0	7
7	9669042	0	18
9	5597658	0	11
4	780405	0	9
7	2965554	0	13
4	7639896	0	18
10	8693044	0	5
1	18396163	0	7
8	2422276	0	3
3	7656555	0	12
5	10810027	0	7
4	9842866	0	2
7	9550987	0	4
24	202010	0	16
3	8282869	0	10
6	2994726	0	4
22	45330	0	15
2	4444110	0	11
7	3825840	0	1
7	11559125	0	14
3	11524931	0	14
3	10373596	0	10
1	4565214	0	16
1	7497119	0	5
8	3453222	0	3
2	8949540	0	17
2	8275465	0	15
3	3523499	0	15
10	3196773	0	5
3	4103746	0	13
2	2653642	0	11
5	11538505	0	7
7	2007979	0	6
2	12410300	0	10
10	2507640	0	18
6	1388556	0	20
2	12734055	0	10
139	11156	0	2
49	43075	0	5
9	2586265	0	4
6	7859345	0	17
8	8730070	0	4
7	9502064	0	8
2	7063741	0	31
4	11664913	0	10
1	17119314	0	6
1	3384489	0	8
8	3630791	0	8
2	17715037	0	20
5	2704011	0	4
5	7214055	0	5
8	2521430	0	15
10	2855014	0	5
3	9254410	0	13
3	9879696	1	7
9	3906964	0	14
2	4841433	0	6
5	6356882	0	12
5	3007942	0	10
4	4005282	0	13
9	5794755	0	2
10	9638866	0	25
9	5419768	0	9
5	8226774	0	4
3	5360118	0	9
6	6261831	0	3
8	9074423	0	6
5	10295445	0	4
1	12110575	0	5
2	859963	0	5
1	17195059	0	3
42	29259	0	5
1	217221	0	4
1	4217878	1	14
6	726588	0	15
6	9738962	0	18
2	1641955	0	11
5	6673050	0	15
4	11854134	0	8
10	8285735	0	9
8	10583455	0	5
3	3028358	0	7
11	1047696	0	1
7	3006151	0	5
6	414299	0	10
10	9311860	0	12
3	8260120	0	5
3	1216708	0	2
10	7190928	0	17
1	5486108	0	8
6	3387207	0	11
4	1327691	0	2
2	5612645	0	16
5	10064110	0	20
7	13006473	3	9
8	2144573	0	9
7	8425724	0	9
1	4353140	0	4
1	10137841	0	6
7	9981083	0	8
1	16904110	0	14
3	8086232	0	3
1	8024658	0	16
37	63952	0	8
7	12897534	0	2
7	6352248	0	6
7	1882826	0	10
6	4939847	0	22
6	5167043	0	11
2	8747941	0	17
1	16992241	0	9
6	8241407	0	12
2	18464787	0	13
8	4607205	0	18
2	833754	0	7
7	5700713	0	12
1	11417851	0	8
2	13975150	0	7
2	18625480	0	8
8	3150752	0	1
2	708119	0	14
2	8467673	0	26
7	7179229	0	6
10	7780347	0	10
5	9685541	0	15
9	2706924	0	7
1	11955719	0	4
10	3572442	1	13
8	1196228	0	5
7	7946387	0	8
7	113581	0	18
10	7540899	0	7
1	17626564	0	13
8	2550612	0	1
8	4333112	0	9
65	38752	0	2
2	18980575	0	11
8	5820323	0	12
5	2951842	0	5
2	10042305	0	17
8	6702280	0	10
2	18980118	0	3
4	11114694	0	9
8	7401226	0	6
5	6999596	0	11
2	15606686	0	7
7	195030	0	9
1	15485269	0	4
3	11112941	0	6
153	40067	0	4
10	2375659	0	17
10	4944825	0	12
8	8393136	0	18
8	3128041	0	11
1	17445776	0	16
8	6263817	0	8
102	16434	0	1
7	10823646	0	5
3	8541814	0	15
4	3394606	0	14
10	905563	0	8
10	4750853	0	21
1	10371592	0	9
7	13175487	0	15
7	1482038	0	13
1	1513647	0	9
7	11601026	0	18
5	7987494	0	11
9	7631464	0	1
5	6358152	0	10
6	8758992	0	2
1	14348826	0	6
3	2166773	0	9
7	12718226	0	10
7	9802358	0	7
3	9680956	0	4
7	6512277	0	7
1	10804921	0	14
2	15317718	0	11
7	5565099	0	10
4	4640250	0	11
8	1375359	0	14
4	11135908	0	6
7	5680367	0	3
2	17241159	0	11
4	2518747	0	10
2	4966502	0	15
6	10246160	0	5
2	7131396	0	4
9	3227734	0	4
7	4500670	0	1
2	6033647	0	8
4	1072774	1	4
6	10343126	0	14
12	560437	0	1
1	12041925	0	3
5	9692798	0	2
3	11898468	0	11
5	10653486	0	13
6	2374837	0	8
8	864885	0	12
2	15362820	0	15
1	12356435	0	5
2	2557660	0	9
104	52072	0	10
8	5369526	0	13
5	3436963	0	9
3	1266809	0	7
53	108832	0	2
8	6940423	0	12
2	184871	0	2
1	1281295	0	20
8	3696398	0	11
4	10496162	0	17
6	5396944	0	5
213	16506	0	1
5	8993902	0	13
8	400545	0	8
6	1727588	0	19
1	16870933	0	9
3	4632877	0	13
10	5093441	0	8
2	628681	0	8
8	2556549	0	7
3	3686740	0	6
8	7015712	0	12
89	16152	0	18
2	2731931	0	11
1	16591723	0	21
10	1442948	1	14
7	3438302	0	10
7	5733220	0	7
10	1761618	0	1
4	9368434	1	12
9	2095007	0	3
6	6557288	0	3
8	6750586	0	1
7	1255301	0	4
1	9818624	0	10
4	9256751	0	5
6	1349817	0	16
3	437365	0	14
19	84091	0	2
6	4671387	0	14
2	12234761	0	10
10	1785034	0	4
1	15280704	0	14
1	1193445	0	12
7	11035194	0	7
7	12838770	0	4
2	16777503	0	13
3	4429674	0	2
1	9848530	0	5
161	8262	0	22
3	2489498	0	1
9	2867430	0	11
5	9065143	0	8
7	22890	0	4
5	979802	1	12
3	12411694	0	9
8	7755883	1	11
7	12304784	0	5
6	1111180	0	14
1	1949922	0	13
1	4383569	1	15
8	10261489	0	6
5	519135	0	6
10	1850206	0	2
2	7858853	0	4
2	15552207	0	11
7	10691449	1	9
7	10819845	0	20
1	5663274	0	4
2	17574353	0	9
65	30299	0	1
5	11440172	0	7
1	2242822	0	7
4	4906229	0	39
2	8304629	0	9
10	5582627	0	4
1	1628616	0	13
2	6542110	0	2
7	1872345	0	12
4	8545885	0	3
7	11252471	0	9
86	88944	0	4
8	4113773	0	11
5	11322173	0	4
2	4324391	0	1
5	11968892	0	8
2	12203689	0	16
6	3333688	0	6
7	3944873	0	17
7	11770981	0	10
7	13427704	0	6
9	9147965	1	12
2	8451000	0	4
10	322084	0	9
6	5621794	0	15
9	9994911	0	20
7	6650602	0	6
6	8817885	0	10
6	4381197	0	1
1	2610337	0	14
8	1219280	0	7
137	30351	0	3
7	4455445	0	13
1	16153334	0	8
8	9096293	0	12
8	4343469	0	8
26	11861	0	3
10	9119378	0	3
2	11329503	0	12
10	4578164	0	13
7	8624204	0	10
18	139762	0	22
1	5218304	0	2
4	3959946	0	7
20	285732	1	16
2	11747311	0	8
3	12332445	0	7
2	6948097	0	14
7	11310351	0	3
1	8821364	0	3
6	504057	0	9
5	6586199	0	11
112	50334	0	11
4	1006615	0	7
4	2240271	0	8
2	10626940	0	4
3	3877387	0	10
7	8483791	0	7
4	5305371	0	10
9	7746925	0	3
78	51645	0	11
4	5190266	0	17
5	9871427	0	5
5	11422406	0	12
5	1840287	1	5
3	6179341	0	4
8	10568084	0	1
8	5336428	0	9
9	335688	0	10
267	4322	0	4
2	11022836	0	8
1	2956268	0	4
7	12547684	0	10
1	11460639	0	5
6	5030171	0	1
3	5266222	0	5
5	7165658	0	5
5	9117379	0	5
1	7018089	0	17
3	1015613	1	15
9	5037974	0	11
7	13619436	0	11
7	12868721	0	3
2	8572156	0	15
5	9515363	0	13
6	2023236	0	11
3	11151242	0	9
3	4601085	0	10
2	342043	0	15
2	9716147	0	10
10	2121525	0	16
5	11499490	0	6
10	452956	0	3
10	480802	0	13
8	4613080	0	7
2	9033263	0	12
2	18854666	0	16
9	6391995	0	5
1	14954694	0	1
1	7903137	0	15
13	401037	0	2
1	18767683	0	18
5	1779337	0	13
5	8817827	0	19
4	3647986	0	7
3	2523207	0	2
3	11404566	0	8
7	458368	0	12
3	9825879	0	27
3	12177682	0	4
3	2748274	0	10
6	8961181	0	3
2	16578778	0	16
8	2662791	0	1
7	3616232	0	12
2	13098844	0	11
2	2942405	0	2
8	1856309	0	4
2	7255803	0	13
1	7615423	0	19
4	5622778	0	9
7	6736089	0	18
6	10043021	0	8
6	584105	0	13
6	7705524	0	18
1	3164006	0	1
2	4575276	0	13
6	3654081	0	20
49	77116	0	3
4	7974812	0	9
4	12372867	0	15
1	14395854	0	6
1	8914228	0	14
8	6563167	0	11
9	5054504	0	1
2	16595195	0	3
1	4413580	0	9
10	2403520	0	7
2	5203351	0	9
5	11248775	0	7
9	5879874	1	10
5	6982983	1	5
1	707542	0	4
7	1699064	0	6
55	86962	0	1
10	2117016	0	3
6	8659282	0	18
4	8245755	0	7
4	1568090	0	9
4	6401302	0	17
2	13546690	0	7
2	8173861	0	8
12	512805	0	5
1	6524123	0	3
3	4879294	0	9
77	73989	0	20
4	5007620	0	10
1	8108065	0	4
3	12215633	0	3
1	11135049	0	2
2	10894433	0	2
3	8518817	0	7
3	6914052	0	8
6	6538708	0	4
7	8269376	0	18
1	2798654	0	2
4	5698184	0	7
10	434995	0	11
8	2491384	0	1
3	11514138	0	12
4	10393699	0	7
6	9132536	0	2
2	2331780	0	13
7	1712009	0	17
7	195191	0	4
105	69879	0	3
4	7141532	0	1
6	3808719	0	9
7	4270078	0	2
30	31365	0	13
7	5469342	0	4
8	2513719	0	6
2	8991875	0	9
8	1210488	1	9
10	5830200	0	11
1	18805526	0	11
4	13164900	0	9
1	1186035	0	18
1	12068806	0	9
7	12642406	1	7
2	5423575	0	11
9	4893349	0	2
20	72574	0	3
7	5822333	0	6
10	6338010	0	15
86	106362	0	1
6	168071	0	1
4	10691271	0	8
10	2481601	0	5
3	933375	0	14
6	4596477	0	10
7	10820231	0	8
5	10563093	0	1
3	4116566	0	20
5	8419540	0	5
7	10904028	0	2
6	367980	0	11
8	6522551	0	10
4	970011	0	2
2	10478639	0	3
4	9198453	0	6
10	7961512	0	6
7	261552	0	13
9	3765891	0	5
20	177334	0	13
7	9462758	0	4
1	1424208	0	9
10	7782555	0	6
1	14264731	0	14
2	5140934	0	12
2	12816260	0	7
2	2520247	0	3
1	13174483	0	4
8	7240195	0	7
2	15813054	0	8
8	640238	0	3
8	10383870	0	1
1	14999025	0	10
4	9959937	0	11
2	15804277	0	15
2	8209718	0	10
2	8526427	0	7
23	137030	0	6
3	4138380	0	11
3	6229482	0	2
9	9677844	0	7
13	471195	0	2
2	16918815	1	17
1	2786293	0	14
10	6574123	0	3
7	12232769	0	10
5	1958566	0	2
3	6128666	0	4
3	12897054	0	11
1	6554737	0	7
10	5227227	0	14
2	2349187	0	8
2	184017	1	3
152	30330	0	10
1	9851902	0	8
1	1580259	8	8
3	6156844	0	14
3	13767021	0	1
5	2492594	0	13
5	8377557	0	10
8	1245495	0	6
3	13479815	0	1
7	12053756	0	3
2	10896138	0	8
6	9557100	0	15
10	5853296	1	16
6	2655368	0	16
7	10266612	0	13
20	152333	1	14
8	8013589	0	11
3	3400426	0	10
2	15264756	0	10
4	10733142	0	7
32	148747	0	3
8	3344433	0	1
3	9171709	0	13
8	1042489	0	4
6	9145629	0	15
8	910166	0	17
6	3245062	0	15
5	7169847	0	6
3	6737421	0	3
4	1031100	0	5
217	31776	0	16
1	1310916	0	5
1	14229732	0	9
2	7109513	0	7
6	7330697	0	36
3	10653652	0	2
99	76688	0	10
3	11762744	0	13
1	18912177	0	12
10	6978690	0	3
1	360922	0	4
7	6676	0	3
8	9023394	0	8
8	6980047	0	13
3	3629582	0	2
2	16186182	0	11
6	2774108	0	9
4	5463092	0	12
34	83148	0	4
2	13961421	0	19
4	12429093	0	11
6	9017033	0	7
10	2124671	0	13
8	3027250	0	8
8	1356010	0	17
9	730789	0	2
3	5296680	0	7
81	94315	0	3
8	2098083	0	10
6	9778490	0	9
6	509781	0	9
7	2894658	0	6
1	10504634	0	18
7	10231870	0	10
1	15988928	0	7
12	204906	0	1
3	3455478	0	21
3	7816321	0	21
2	11484378	0	9
7	7512882	0	7
7	11273141	0	16
3	1570021	0	8
14	354953	0	2
4	9357692	0	14
7	6964294	0	9
3	2640426	0	10
7	9998372	0	8
3	265582	0	14
1	4671904	0	13
10	3095774	0	2
2	11087531	0	2
4	2468257	0	3
7	7738354	0	23
6	7396348	0	4
1	10774589	0	2
6	7371638	0	9
1	11862573	0	2
8	8146912	0	9
9	6145682	0	3
7	11700692	0	9
6	2684146	0	7
4	431804	0	16
8	1500326	0	5
1	10190709	0	3
9	2476438	0	10
1	12364168	0	1
8	3216509	0	18
8	7969433	0	3
11	1663233	0	2
9	5933266	0	8
2	13572285	0	10
3	5864735	0	3
2	16236977	0	13
8	9443445	0	13
9	6055384	0	9
1	13976952	0	10
1	7570090	0	3
10	7442153	0	5
4	9204166	1	5
2	18337393	0	19
4	10339421	0	5
6	3750440	0	13
2	9980079	0	28
2	886183	0	12
7	6906543	0	1
5	9013463	0	5
9	1722816	0	6
6	3420987	0	11
20	270601	0	9
9	5715925	0	7
6	836145	0	14
8	9291745	0	2
5	11217543	0	4
9	7477037	0	21
2	15069002	0	8
2	9003613	0	7
10	6633602	0	27
3	2123411	0	6
2	15469304	0	24
2	2461825	0	11
2	4455225	0	11
8	6702890	0	21
4	497180	0	14
21	248081	0	5
10	8667466	0	15
2	15896731	0	3
8	8528127	0	7
3	6589968	0	2
2	4796089	0	11
8	5706914	1	11
3	932549	0	9
10	7851194	0	5
1	1798766	0	11
3	9911202	0	12
10	9374928	0	12
2	177011	0	8
5	6339308	0	18
4	4401119	0	6
1	3061246	0	13
6	8279556	0	5
8	2320157	0	5
2	13175689	0	11
4	459257	0	9
3	10457710	0	5
20	37652	0	9
3	407339	0	18
2	150478	0	15
2	18978612	0	14
8	7675048	0	16
5	208850	0	15
7	4680022	0	10
4	1450501	0	6
7	13631449	0	6
1	1855891	0	12
6	9532030	0	12
7	7656921	0	9
1	7558132	0	10
3	11976697	0	10
2	13596232	0	2
2	4148288	0	14
2	3969973	0	4
6	927949	0	10
4	4950398	0	10
9	1171687	0	7
2	7913693	0	5
10	7840274	0	12
3	13335242	0	6
6	2713382	0	14
2	14459565	0	10
1	2837467	0	18
10	7297006	0	7
5	9952613	0	13
3	3961732	0	7
1	15908979	0	2
2	827798	0	10
1	7229796	0	7
9	5833058	0	10
3	8683526	0	5
1	8828985	0	2
6	5752624	0	3
4	10565255	0	4
4	6616733	0	2
1	13476481	0	3
2	16917589	0	15
9	8944268	0	7
3	9701093	0	14
1	880105	0	8
9	6024327	0	8
1	4176187	0	14
1	16891343	0	1
3	11659552	0	15
5	116402	0	15
5	8595565	0	4
10	395099	0	5
1	15112015	0	1
4	6185159	0	11
4	487461	0	1
24	140006	0	2
3	2729789	0	10
10	4533784	0	11
1	11416431	0	7
7	6030511	0	17
1	18969498	0	9
8	7056877	1	3
4	4259877	0	5
5	7038941	0	13
2	1738365	0	10
2	13793299	0	8
2	12688796	0	13
2	15127622	0	3
18	143204	0	8
1	13648711	0	13
1	15085552	0	8
20	71780	0	1
1	10006375	0	5
6	2772257	0	6
8	8400319	0	7
6	173219	0	9
2	16572690	0	8
3	10803513	0	1
1	10925501	0	14
7	13267028	1	14
8	7620272	0	15
7	7949457	0	8
8	8929498	0	2
9	6081403	0	15
3	1018542	0	8
5	4121873	0	2
122	47877	0	41
2	18901325	0	16
3	410002	0	1
9	1271391	0	12
5	11989815	0	7
2	2045095	0	5
5	2020804	0	6
2	18493793	0	6
2	11909240	0	12
4	5631504	0	13
1	530374	0	4
8	4603415	0	9
2	15484413	0	7
4	9146780	0	7
9	8914816	0	5
10	8719279	0	3
7	4820474	0	11
16	114657	0	5
2	996353	0	10
2	12962978	0	13
2	16030308	0	10
5	6932747	0	5
1	712801	0	7
3	13133905	0	9
2	14047417	0	6
2	11585608	0	17
1	3345918	1	11
3	12424003	0	11
1	4829093	0	4
5	8302766	0	6
1	7670975	0	11
8	9227514	0	11
10	8633404	1	10
219	13775	0	22
2	18634487	0	11
5	7226427	0	13
3	13211765	0	17
3	9518844	0	8
1	6977190	0	8
9	4842828	0	15
1	4968953	0	5
1	1056982	0	13
9	3211617	0	11
2	16866848	0	20
7	12797944	0	1
6	8873370	0	6
7	12119962	0	8
3	2281865	0	9
2	17184444	0	11
1	16511243	0	15
8	5836734	0	8
2	7260694	0	12
5	11205177	0	6
3	9690414	0	8
4	8811015	0	6
2	8326699	0	12
1	12974351	0	8
8	454103	0	13
4	3834968	0	9
3	2319839	0	15
9	4558890	1	10
74	58543	0	1
1	13385134	0	11
7	341824	0	16
6	1510486	0	7
4	12193095	0	7
5	5769338	0	4
10	1521835	0	1
3	7577434	0	8
7	5108347	0	15
1	279518	0	11
7	2280115	0	17
7	1718776	0	7
3	1869529	0	7
10	1056260	0	13
5	4049513	0	26
9	4740005	0	2
1	6812455	0	10
2	11790728	0	1
6	8546915	0	1
2	2066089	0	11
3	1380432	0	8
7	433484	0	7
1	17731344	0	7
9	712978	0	3
10	3455791	0	3
207	3637	0	4
1	19021312	0	5
40	89262	1	4
10	5583563	0	5
7	4372088	0	5
8	6887363	0	19
196	46226	0	2
10	1547833	0	8
10	9232954	0	12
10	6873819	0	14
8	2562624	0	15
7	60135	0	2
122	43763	0	3
3	5529739	0	2
20	91416	0	13
2	12079663	0	11
2	4491001	0	2
7	1478402	1	15
2	7304288	0	5
2	10303233	0	19
8	2364638	0	18
7	1187495	0	3
4	12709127	0	3
3	11849150	0	18
5	5988564	0	4
1	3336177	0	9
2	13728059	0	11
5	11103865	0	10
5	12147946	0	11
7	11129440	0	12
41	145098	0	1
1	17714116	0	9
2	10311351	0	8
4	5114052	0	2
1	11803181	0	14
33	110429	0	6
1	6137856	0	4
23	93097	0	11
8	6850940	0	10
8	5839652	0	6
5	2572124	0	14
1	10758066	0	5
7	6249527	0	5
81	27754	0	3
8	3014093	0	14
6	3903004	0	1
4	10004280	0	19
17	45904	0	13
10	5342010	0	13
7	1921862	0	13
2	18769382	3	3
6	5696004	0	17
4	6181438	0	14
3	10895158	0	9
4	5291745	0	11
7	5880060	0	16
5	5607370	0	3
23	80228	0	19
1	13499072	0	13
1	12706370	0	13
31	89509	0	3
9	3948700	0	5
4	2220327	0	23
2	815057	0	7
5	3245743	0	5
19	173229	0	16
3	5106893	0	7
7	4462450	0	7
8	9728859	0	3
4	9365288	0	3
5	41186	0	15
8	9631673	1	13
7	5907034	0	6
3	11942478	0	1
10	2693402	0	7
1	15065596	0	11
2	17674917	0	6
4	10743647	0	8
3	1881352	0	17
2	17803377	0	2
3	232484	0	6
4	11744225	0	17
10	7628677	0	5
1	15285948	0	6
69	26521	0	1
62	59624	0	1
7	13464604	0	9
2	15712432	0	2
2	11995513	0	5
8	10814143	0	12
8	3665274	0	15
1	5571909	0	13
8	1459481	1	11
2	852215	0	9
5	4206038	0	2
2	5809421	0	11
8	2868417	0	13
4	10961985	0	10
1	1482478	0	9
1	13303783	0	3
2	15940701	0	5
9	475764	0	3
7	12582537	0	1
7	3850624	0	5
9	10214806	0	6
28	137367	0	10
2	7468939	0	8
77	37493	0	9
7	12089184	0	7
10	8388604	0	4
8	8409652	0	9
24	137014	0	14
3	5331534	0	3
5	3514839	0	3
7	4119625	0	5
4	1188613	0	10
8	7064644	0	10
12	519980	0	1
8	8890751	0	14
2	12309469	0	10
5	194371	0	10
1	1809190	0	8
3	928092	0	11
5	5963716	0	5
4	7195343	0	3
2	3350535	0	11
2	3368149	0	20
4	6197673	0	17
1	15207345	1	12
5	262954	0	13
2	14788176	0	5
10	7264239	0	15
1	3495146	1	13
2	13156259	0	4
33	76242	0	1
4	12552536	0	4
6	7987522	0	9
5	6346296	0	4
8	10791994	0	9
6	6158377	0	10
2	9912606	0	2
49	47914	0	6
3	6488292	0	9
6	2658446	0	15
7	1905041	0	9
3	8499295	0	11
1	3608243	0	1
10	3749784	0	9
1	17034982	0	9
1	15838178	0	18
6	3155188	0	8
6	2781097	0	11
12	284299	0	10
2	11172611	0	1
5	7723075	0	4
4	11371287	0	11
3	11181387	0	9
9	648038	0	4
3	527278	0	8
7	10220214	0	8
2	8754546	0	13
10	5852168	0	16
1	8641365	0	1
4	5449216	0	5
5	3457443	0	10
19	169911	0	1
196	5586	0	4
5	7571748	0	11
3	6575518	0	12
5	3000338	0	4
7	2190235	0	14
2	1016591	0	18
1	6268077	0	4
6	6422085	0	8
2	16972531	0	6
9	249792	0	10
9	9404100	0	2
3	952147	0	5
2	5079200	0	7
4	3857605	0	2
6	3478422	0	7
7	218739	0	1
13	442544	0	5
3	7195689	0	13
5	9338308	0	3
3	3443782	0	8
7	11498063	0	8
4	9001287	0	37
129	28684	0	7
8	5795330	0	13
2	11432844	0	17
8	4150753	0	10
5	4994725	0	6
6	6129029	0	11
5	7813270	0	7
8	1658619	0	11
7	10569282	0	16
7	1933987	0	17
3	13821171	0	7
4	9111028	0	10
1	16039926	0	4
50	65705	0	1
2	17262158	0	3
4	10924974	0	9
1	16774352	0	3
7	1836615	0	8
70	46215	0	1
3	6201109	0	5
10	8051200	0	1
15	98234	0	3
7	10709364	0	10
81	91417	0	8
1	9938737	0	13
4	2862409	0	17
2	10454321	0	14
1	9601642	0	3
1	17583399	0	17
3	5824260	0	6
1	13192880	0	8
2	11422105	0	1
3	4137039	0	12
2	13313004	0	12
5	3253844	0	3
5	9651547	0	2
1	1062323	0	11
11	1343311	0	9
2	7937108	0	10
9	9104085	0	6
8	10790915	0	15
3	3681404	0	5
7	11943447	0	8
5	7637728	0	8
7	11688641	0	12
3	9954061	0	1
1	3810877	0	4
9	10165387	0	16
7	8471644	0	9
7	12953687	0	11
9	3357367	0	6
1	7824650	0	5
6	2151158	0	6
5	2249356	0	6
7	1032748	0	13
57	59124	0	1
4	12040318	0	8
3	10494305	0	9
7	8523292	0	10
4	208517	0	2
1	6300256	0	12
9	7664221	0	11
7	12767851	0	8
1	11497600	0	7
2	18683343	0	16
1	5723921	0	7
4	7206598	0	1
5	11569707	0	1
4	8702493	0	4
2	12322891	0	10
4	1039467	0	8
7	156375	0	10
5	1839378	0	13
6	3254767	0	20
1	14214840	0	6
10	6921092	0	4
2	11865003	0	8
1	16651490	0	19
8	545115	0	5
3	210119	0	10
2	18414334	0	8
3	10764686	0	1
31	189686	0	5
7	7472410	0	8
1	10350126	0	8
1	8059202	0	9
6	8025104	0	7
1	18096975	0	10
1	18692047	0	6
9	1226914	0	14
9	9337862	0	28
4	4811263	0	12
6	5661859	0	6
1	1438567	0	17
2	17535024	0	6
8	8359556	0	10
2	18748618	0	6
6	8471089	0	5
90	19019	0	1
9	938430	0	2
10	6070439	0	3
5	5939986	0	14
3	9337230	0	8
10	8830383	0	15
10	5253725	0	11
68	64333	0	1
7	2220593	0	10
3	9596720	0	22
9	3239769	0	14
4	4230858	0	9
8	4541397	0	6
1	12056093	0	10
9	9678290	0	11
2	2922912	0	21
10	1389189	0	6
7	1226608	0	14
7	746413	0	11
8	6841654	0	8
4	8338530	0	3
1	1124978	0	14
1	6952112	0	14
8	6092874	0	66
7	1883117	0	14
4	3424603	0	6
8	6745790	0	7
1	18062455	0	18
7	5473777	0	8
115	62874	0	2
4	6542139	0	6
1	311886	0	14
3	7872459	0	8
11	82630	0	3
2	4527410	0	8
2	6478583	0	4
5	7643464	0	12
7	7748103	0	3
21	41089	0	12
2	5594991	0	9
6	3690663	0	1
4	11658733	0	13
9	3954629	0	6
10	3278829	0	6
1	10979112	0	1
4	8866313	0	11
4	11893147	0	20
3	1125555	0	6
21	188327	0	21
2	12916364	0	5
49	39717	0	3
8	6512650	0	11
9	901114	0	2
3	12797983	0	8
5	9913862	0	6
1	8569518	0	1
5	6030535	0	17
1	6567359	0	13
2	4557581	0	7
5	5969765	0	10
2	10870205	0	4
1	7615396	0	20
8	794198	0	15
7	13495403	0	9
56	74374	0	1
4	9166706	0	3
4	5014715	0	16
2	2606007	0	10
6	9125022	0	7
3	6236113	0	10
9	773474	0	2
2	9485848	0	5
8	6152886	0	4
4	5989682	0	16
7	11952798	1	5
9	2696309	0	10
1	8985450	0	11
3	7541888	0	4
2	4747883	0	5
6	7539433	0	4
10	1405251	0	11
3	9599993	0	3
10	6468314	0	11
4	11809727	0	8
7	1880754	0	3
4	7080607	0	1
7	536697	0	15
2	7542628	0	5
6	4739044	0	9
6	5116277	0	14
10	7032323	0	8
6	2171221	0	14
2	4898591	0	2
34	92698	0	1
9	8300107	0	5
8	1486843	0	10
6	614259	0	7
9	3865491	0	3
1	11023939	0	2
5	2965499	0	9
1	16055107	0	8
8	2254460	0	11
4	13177343	0	11
2	5986364	0	2
8	3504762	0	8
2	8383750	0	12
2	14681528	0	6
7	10489155	0	2
3	8496717	0	7
8	8490611	0	5
24	43094	0	11
5	2574514	0	11
3	4150474	0	10
7	11666231	0	8
10	5814692	0	2
9	127564	9	10
64	64993	0	7
1	2054637	0	18
5	12266109	0	9
6	9865706	0	10
8	3894693	0	10
3	13815774	1	6
1	7176781	0	5
1	18698882	0	11
2	2914121	0	10
4	10960752	5	9
7	7943771	0	8
2	11425087	0	5
9	4127424	0	2
3	3164282	0	10
3	10747073	0	14
2	11413705	0	2
4	6662926	0	16
3	12324752	0	3
9	5658281	1	14
1	13576107	0	4
9	694002	0	11
3	12878260	0	11
10	2369038	0	12
8	1976771	0	7
3	4309256	0	20
5	11717084	0	6
5	7731715	0	11
10	5492741	0	9
3	13393654	0	11
1	419179	0	6
7	4273137	0	9
8	5176762	0	7
2	5186849	0	4
7	2968299	0	9
2	4459305	0	13
2	12082918	0	13
6	7566660	0	10
18	168163	0	15
4	8845727	0	6
5	11970006	0	14
3	7875021	0	4
5	8297155	0	4
6	8528792	0	13
1	8819398	0	6
49	6059	0	10
5	8520284	0	13
4	9865398	0	1
1	11861100	0	8
1	16573378	0	6
10	2746310	0	10
4	11545947	0	6
4	10863233	0	11
6	2604937	0	8
6	8651279	0	11
6	1728531	0	11
8	2833336	0	10
5	7760004	0	11
4	3646892	0	6
10	3284884	0	15
10	2618849	0	2
1	17655122	0	8
2	2365403	0	12
1	6924013	0	6
5	2798684	0	5
23	74507	1	16
7	7781236	0	3
6	10075714	0	17
7	1120589	1	9
71	50738	0	7
5	9793231	0	6
5	8118034	0	6
4	10537653	0	7
2	11987136	0	8
4	11222350	0	7
8	4723525	0	3
5	5686111	0	1
138	21979	0	11
83	31743	0	10
2	807510	0	11
3	975508	0	19
2	729281	0	3
10	1439432	0	10
10	8154913	0	9
7	2444502	0	7
4	1051422	0	6
8	6587195	0	12
2	15488744	0	15
6	8638382	0	10
6	2962805	0	8
2	19041003	0	12
8	2582086	0	15
7	7169761	0	10
9	356638	1	23
1	9467089	0	1
2	9852004	0	2
3	1609668	0	5
10	5227397	0	13
5	10609111	0	8
2	5586601	0	17
1	15173823	0	21
6	1410679	0	6
5	1919918	0	15
10	4119327	0	17
4	9623347	0	8
6	4346551	0	8
1	1636075	0	15
5	9172333	0	3
4	1795556	0	1
3	8270812	0	11
9	2971609	0	3
46	143706	0	3
1	3782493	0	9
5	727770	0	5
6	5842114	0	9
4	9612714	0	5
13	446915	0	4
6	10215112	0	8
9	8318417	0	8
7	7698191	0	9
8	8623728	0	8
7	3517570	0	13
3	5615149	0	27
1	10132468	0	4
2	15150505	0	6
1	10989464	0	16
2	13213076	0	7
8	3546562	0	3
2	1003043	0	11
3	11058400	0	23
4	3102546	0	9
3	693176	0	13
9	8841887	0	14
5	7335611	0	11
8	8188132	0	12
3	6972448	0	11
9	5340867	0	13
4	5680760	0	17
6	6646126	0	11
7	8834383	0	1
4	12443919	0	1
6	7810582	0	9
6	5674620	0	13
3	12765672	0	14
8	6471965	0	26
5	7322809	0	1
7	8768922	0	2
2	8801136	0	6
6	6093299	0	1
4	11733789	0	1
299	9791	0	151
4	12232798	0	10
6	4211306	0	5
3	2661184	0	14
8	1730827	0	12
2	14140859	0	8
