chr	cpg	count_c	total_coverage
181	49800	0	5
8	655404	1	14
1	3650590	0	15
1	4020608	0	12
3	6510273	0	12
10	3518032	0	22
6	9670074	1	23
5	12344250	0	13
2	16206495	0	5
1	962449	0	4
116	20008	1	47
105	49034	0	6
2	12435321	0	1
8	5561767	0	5
6	9596069	0	11
6	1497889	1	17
9	1265714	0	17
3	1002515	0	19
1	6759589	0	1
1	16714818	0	18
8	8275652	0	4
2	5546794	0	19
8	8533946	0	3
1	5687512	0	9
10	8461104	0	7
1	17148116	0	13
10	4745171	0	13
6	7406748	0	7
8	5792752	0	17
6	1330635	0	9
5	497756	0	11
3	5589110	0	14
3	2296464	0	15
4	12620376	0	4
9	7517505	1	24
3	1166024	0	2
6	7809175	0	17
10	3791567	0	3
9	10272407	0	1
9	6286778	0	2
4	10679708	0	9
7	5285419	0	15
1	7700935	0	19
6	4601437	0	6
2	17273183	0	12
3	3823036	0	3
1	10348631	0	13
1	7973883	0	17
180	20784	0	4
2	3402235	0	13
5	7147566	0	30
5	9396697	0	13
5	6445746	0	8
9	7158752	0	3
7	3477527	0	17
5	10036733	0	17
4	1777060	3	3
6	9254195	0	6
6	3817806	0	15
8	3934538	0	13
4	12417285	0	7
2	14740595	0	35
2	15121010	0	16
2	3951638	0	6
3	4128681	0	17
1	12900123	0	13
8	1756539	0	4
4	6842456	0	7
5	2325858	0	4
6	6315616	0	3
1	18831343	0	17
2	7881913	0	22
7	5404726	0	6
8	51419	0	12
2	18244575	0	6
2	18463364	0	18
6	8860715	0	6
5	11780359	0	13
2	5442104	0	7
9	3355991	0	7
3	10528326	0	6
3	9377006	0	9
4	362169	0	18
5	3923925	0	8
3	8943945	0	7
10	6371681	0	10
7	7155331	0	8
81	55519	0	16
3	2819283	8	8
5	12262576	0	18
2	14148136	0	10
1	12108958	0	2
2	3165462	0	14
1	18070351	0	12
4	1120837	0	2
5	8744226	0	10
9	2030942	0	10
30	63628	0	18
7	12746226	0	11
7	5128678	0	16
1	16576106	0	11
1	16891367	0	1
2	5266125	0	10
5	10627487	0	10
7	4207081	0	7
4	9094295	0	2
3	5102925	0	2
10	2120978	1	8
2	11062711	0	10
8	4825820	0	2
2	5895778	0	20
15	39644	0	6
17	146428	0	22
8	2207702	0	27
5	9696378	0	23
6	7116642	0	6
97	59034	0	3
7	2994892	0	18
2	13058535	0	13
7	10993031	0	3
3	4777576	0	11
37	153623	0	35
2	1219696	0	11
2	8605622	0	11
83	39189	0	12
5	5024161	0	5
5	12133301	0	16
2	726496	0	8
8	6974689	2	32
7	795538	1	4
1	12228534	0	2
5	9786720	1	4
1	3382337	0	8
5	8674118	0	2
7	1527992	1	17
6	9492964	0	3
5	2876885	0	14
6	1942551	0	1
65	93339	0	1
2	5997206	0	5
3	12346924	0	14
8	7075509	0	5
10	3665364	0	17
9	3819698	0	16
1	150341	0	17
1	12265975	0	4
1	3399734	0	18
10	5136557	0	10
1	11251588	0	14
2	7970443	0	5
1	7866696	0	9
7	13275436	0	3
6	740915	0	17
6	9152996	0	10
2	6910108	0	5
5	2045262	0	1
7	5547357	0	5
9	1729237	0	8
4	5901396	0	17
10	5548223	0	5
5	11525474	0	4
10	9238489	0	33
6	2402976	0	3
7	3076740	0	5
3	4560815	0	6
2	2456944	0	14
33	38908	0	1
1	7223679	0	12
2	6568175	0	17
2	7314806	0	16
2	12104467	0	19
1	7598260	0	9
7	13497478	0	7
81	34267	0	5
4	241193	0	15
2	1878897	0	5
7	3451940	0	7
8	1894995	0	3
6	1287427	0	13
3	13733116	0	4
5	10165167	0	10
6	5954828	0	13
8	8271905	0	12
3	2137833	0	7
1	7794788	0	21
3	12964301	0	9
10	9640026	0	1
5	628947	0	7
10	3125757	0	8
5	11435534	0	24
5	8497666	0	5
10	7964853	0	9
1	16270814	0	7
6	2804580	0	5
4	11870412	0	7
10	4795938	0	17
31	119752	0	6
17	114780	0	8
3	4492687	0	7
9	7353826	0	3
6	6843326	0	20
91	45656	0	1
4	12173890	0	5
4	12435512	0	17
4	9109775	0	11
3	1670357	0	7
9	764018	0	14
1	6208939	0	2
1	9098114	0	30
4	9368614	0	10
8	855364	0	5
9	854716	0	31
6	9750584	0	2
7	8296447	0	6
6	9231896	0	12
8	4597541	0	2
3	6571815	0	13
8	5872018	0	18
9	5833118	1	8
7	1153640	0	5
5	7883567	0	14
8	3604485	0	12
2	13490281	0	19
1	17208109	1	9
5	9001767	0	6
6	1796465	0	10
7	5697370	0	23
5	3086546	0	2
1	14524770	1	14
1	7135204	0	16
5	5928311	0	13
5	7289342	0	5
7	863903	0	14
1	4075919	0	6
13	179586	0	2
2	2222050	0	16
2	15506403	0	8
3	13198594	0	28
4	3678123	0	5
5	8975159	0	14
6	563276	0	7
10	9375880	0	5
7	7725093	0	2
3	4403846	1	9
3	12662273	0	2
1	12519436	0	13
3	13395296	0	3
4	9721481	0	4
6	7334750	0	68
3	11390282	0	6
4	6160500	0	14
5	9561079	0	1
10	2657630	0	1
7	969409	0	2
10	8554506	0	2
2	4287362	0	11
7	1012994	0	9
8	2587462	0	25
1	10022275	0	5
1	4633533	0	4
7	6867314	0	1
7	10664054	0	3
8	5922126	0	9
7	3356190	0	7
3	3959315	0	23
7	8147692	0	5
9	6244764	0	5
7	971078	0	10
10	2246873	0	15
2	3810858	0	14
7	9587106	0	3
3	1292799	0	11
1	12763680	1	17
8	11030186	0	7
8	2532412	0	13
2	6421371	0	87
6	9748227	0	5
2	18500816	0	7
8	302008	1	26
17	3831	0	11
4	6579854	0	4
1	18801058	0	10
3	12404272	0	14
10	8773486	0	1
6	4661081	0	15
3	8782845	0	19
4	4684700	0	9
30	24266	0	2
6	7230008	0	12
7	1132964	0	11
8	1209998	0	6
7	10440852	0	3
6	3317625	0	12
1	3432803	0	12
9	1197401	0	11
3	9232289	0	5
10	1343985	0	19
5	5987637	0	1
1	1634943	0	8
5	211864	0	13
4	6004918	0	9
8	1788780	0	3
2	5553109	0	17
2	9616965	0	3
3	11348732	0	15
1	6826344	0	18
2	5478636	0	8
91	85918	0	1
7	8852966	0	9
2	4903865	0	10
9	8960331	0	2
3	4017030	0	3
6	6106565	0	21
2	17633771	0	16
10	330911	0	15
1	12016551	0	13
5	5577120	0	10
6	538815	0	8
7	1397859	0	14
1	12028728	0	24
8	1843564	0	12
8	10094414	0	1
8	10859718	0	3
2	8582942	0	14
2	5765544	0	15
1	5102214	0	21
1	7158915	0	10
1	11171815	0	5
2	17581290	0	18
23	214954	0	11
2	8810116	0	19
7	3428557	0	14
1	2328654	0	18
7	13311681	0	17
5	11627995	0	10
9	449071	0	3
10	8477827	0	5
8	10365332	0	18
1	8441237	0	1
252	32704	0	1
1	3167178	0	7
1	657707	0	21
9	261132	0	11
7	13541856	0	15
6	5295157	0	7
1	14838719	0	1
4	4298349	0	11
4	5994398	0	13
2	1408037	0	13
7	6553023	0	9
6	2912619	0	2
5	6381888	0	4
10	2228499	0	2
9	1114570	0	9
2	18948377	0	15
10	7313636	0	2
8	9868467	0	9
2	18381874	0	12
6	8526301	0	5
3	11235419	0	1
5	2138896	0	8
3	1061993	0	2
1	9961199	0	4
7	12505472	0	21
7	13456888	0	9
2	6828156	0	5
4	4628531	0	15
3	3175609	0	5
2	12645364	0	22
7	13206611	0	13
1	1733830	0	2
7	7381854	0	4
9	69981	0	12
8	5480266	0	9
3	1492222	0	5
9	9919008	0	15
3	2480297	0	17
3	12172338	0	9
2	7217693	0	28
2	16877969	0	5
1	8830027	0	7
8	6144086	0	5
9	135202	0	14
1	4917565	1	7
8	67710	0	14
3	13661897	0	11
9	806629	0	7
1	1629834	0	19
65	37916	0	20
2	16157854	0	18
7	10515259	0	10
2	15287534	0	17
6	5128773	0	11
7	5079074	0	5
7	10211039	0	12
3	1245618	0	13
1	4935467	0	1
8	1081982	0	10
8	1438672	1	23
241	31722	0	8
4	2767360	0	17
1	11018434	0	5
6	8165007	0	19
1	15357435	0	10
4	12309416	0	12
19	248742	0	8
5	8742730	0	15
2	5979104	0	1
1	13332779	1	12
5	7851034	0	4
2	3874858	0	11
5	7798723	0	17
3	5526702	0	6
9	2227277	0	5
2	14367126	0	6
1	4141783	3	23
6	546981	0	18
1	16024347	7	16
2	851226	0	7
3	917144	0	25
2	3974061	0	19
1	14753950	0	8
9	2578119	0	12
6	2580165	0	1
3	3058589	0	10
40	165971	0	12
2	12529308	0	11
8	8659068	0	6
10	748924	0	9
6	8455090	0	1
2	15841347	0	9
8	4709804	0	1
9	2971609	0	2
2	2527647	0	3
7	12384148	0	16
4	4262790	0	1
4	10918725	0	5
6	709652	0	14
3	13501280	0	5
3	13237923	0	1
10	6929779	0	4
10	710731	0	20
6	2029436	0	14
8	2447734	0	5
1	15474386	0	4
2	8051624	0	20
4	1565340	0	2
1	16200872	0	18
7	12682702	0	23
77	69805	0	2
4	6146580	0	5
9	7828361	0	5
7	13128235	0	3
4	11517281	0	5
56	134265	0	1
10	7960310	0	2
9	5921965	0	23
10	1128003	0	3
1	15043606	0	14
2	7882290	0	7
4	3105560	0	4
1	17674824	0	12
4	3667721	0	11
2	15850894	0	9
25	118063	0	15
2	5410703	0	16
8	10798678	0	13
8	7171783	0	7
3	8635452	0	22
8	4656444	0	5
1	14312068	0	7
1	104761	0	18
9	8380516	0	2
10	7188085	0	5
2	6198778	0	3
6	10359769	0	8
1	12575989	0	9
1	8100568	0	15
1	4509300	0	19
2	16530194	0	8
4	8223419	0	1
8	4035521	0	6
4	11200511	0	6
2	14009600	0	7
4	8541854	0	11
3	5574108	0	18
1	10178226	0	3
10	1254900	0	11
2	16437187	0	13
4	7268831	0	20
7	6296124	0	7
19	38600	0	5
8	8305159	0	14
15	336372	0	11
36	67008	0	16
5	5414849	0	17
4	4342590	0	6
6	9832493	0	16
3	9387689	0	26
7	10785486	0	6
2	6973560	0	18
9	1606843	0	2
7	9800875	0	21
7	4670609	0	8
24	124460	0	4
1	13797347	0	13
1	16939232	0	4
6	86530	0	16
14	365541	0	18
2	16332999	0	16
10	2696451	0	37
9	4609781	0	7
7	1988395	0	5
2	14780840	0	2
5	5024121	0	5
4	4972296	0	16
5	9753682	0	14
1	1877555	0	3
9	711102	0	3
7	10957784	0	8
6	129795	0	3
2	8691618	0	10
7	4960924	0	19
10	7286564	0	4
6	10007207	0	13
9	2907892	0	18
1	6510126	0	18
5	10652894	0	4
1	18397270	0	1
6	1123968	0	12
2	4652720	0	9
9	2507472	0	14
6	7867422	0	14
1	9896739	0	6
8	1031332	0	1
2	9246164	0	8
2	15768988	0	3
6	1365950	0	8
3	3078070	0	5
8	199585	0	10
21	213249	0	14
4	12772541	0	10
1	3175230	0	4
3	335282	0	17
2	225439	0	20
27	84924	0	13
14	378655	0	3
1	386196	0	5
1	2345778	0	3
8	7053649	0	17
40	113077	1	15
10	2329001	0	10
4	548060	0	9
2	17056866	0	11
145	43724	0	8
2	10611624	0	2
2	9885364	0	4
7	2462539	0	7
9	7530650	0	3
9	6039821	1	8
5	2909454	0	15
2	7304823	0	3
5	10362941	0	6
5	11620927	0	21
8	874950	0	14
3	2482568	0	12
2	7411756	0	7
3	4831295	0	16
5	4914579	0	8
10	8823663	0	6
4	12633997	0	4
122	22825	1	37
5	572040	0	2
6	1568843	0	1
1	12392195	0	3
4	8792047	0	3
4	4525457	0	9
9	2487164	0	8
6	446225	0	18
7	8234174	0	10
5	222425	1	31
7	4435791	0	22
9	4692489	0	5
7	4605169	0	10
5	10573357	0	18
2	4656697	0	18
64	8076	0	1
4	10844681	0	2
3	13005967	0	16
6	1997276	0	3
5	11587579	0	1
3	412776	0	3
2	8681993	0	22
24	196128	0	19
2	4464169	0	7
119	20338	0	3
3	8739041	0	12
10	3259816	0	11
1	7515444	0	17
230	23033	0	15
3	4543196	0	11
6	7516892	0	18
6	4057285	0	5
3	5760033	0	10
8	1075125	0	15
5	11831482	1	18
3	7862977	0	4
4	3406581	0	11
3	12218615	0	15
2	6915830	0	23
10	783933	0	20
4	354596	0	11
3	10342809	1	31
6	2120529	0	24
7	3908055	0	10
1	16075617	0	11
2	1003835	0	11
5	10544895	0	7
4	12356080	0	10
5	11909887	0	2
4	3520934	0	17
5	6910127	0	13
46	30748	0	4
2	8265973	0	6
8	8488082	0	12
1	4415558	0	16
4	9923642	0	7
67	89890	0	3
6	3397053	0	2
1	4857085	0	6
3	13852652	0	20
10	1431173	0	9
4	11096267	0	10
5	12310400	0	15
3	9636400	0	8
3	244668	0	10
8	2809918	0	6
247	33714	0	5
6	938128	0	16
1	15367523	0	5
8	10171017	0	2
10	3197757	0	12
10	1238445	1	12
10	7614262	0	1
6	4039188	0	9
10	3436846	0	1
1	7461302	0	1
7	11285992	0	17
2	18577931	0	17
7	4468762	0	10
4	5326326	0	5
12	524624	0	3
7	9585957	0	9
2	3060942	0	9
32	193911	0	15
4	10759529	0	8
1	10198161	0	17
8	2085612	0	7
1	8209757	1	15
1	6017209	0	2
7	7286181	0	6
2	4296858	0	2
3	3134248	0	14
6	10216678	0	11
1	14464542	0	10
237	19999	0	8
1	12650691	1	12
10	9436106	0	10
44	66538	0	8
3	4952682	0	3
8	4055853	0	2
4	7498345	0	1
8	1271542	0	5
4	1210544	0	9
8	6012325	0	29
21	17735	0	8
4	11312081	0	4
3	12045200	0	34
8	2655846	0	16
2	7937721	0	5
9	2327435	0	9
7	8287431	0	7
1	6768375	0	2
1	18700196	0	6
3	2545999	0	23
8	10358671	0	17
7	5082431	0	13
6	7981989	0	17
6	4557074	0	11
4	2101942	0	21
8	7036741	0	14
3	4969448	0	19
7	1236944	0	1
7	1643509	0	6
1	6839745	0	7
4	10823734	0	19
6	1672147	0	3
6	6925756	0	6
1	3161031	0	13
7	9105319	0	1
1	14527348	0	3
1	4582607	0	6
2	14787866	1	19
6	8108162	0	11
1	994036	0	12
10	9078359	0	1
2	7636956	0	10
75	24530	0	11
4	5261251	0	9
10	6965579	0	9
1	1626704	0	14
6	3908995	0	4
10	7359674	0	14
192	46441	0	7
3	11291990	0	1
1	15498416	0	5
3	276838	0	21
2	13194300	0	16
9	4317119	0	9
10	9017358	0	16
2	12963058	0	15
9	557971	0	28
8	7910458	0	5
3	5609791	0	8
2	13161135	0	11
6	2772800	0	17
22	39177	0	18
3	1816702	0	2
1	18818186	0	19
5	10485491	0	3
10	6487567	0	9
7	1137196	0	10
6	341729	0	3
9	9972750	0	12
10	532256	0	4
1	1922440	0	6
3	6500445	0	9
9	1582194	0	14
4	7169353	0	2
1	10345808	0	1
2	12326614	0	15
1	3882910	0	12
6	3011121	0	20
1	12330088	0	6
2	11216909	0	17
6	2631713	0	18
8	768160	0	2
5	11387353	0	14
85	65413	0	6
6	6896560	0	4
1	6176345	0	2
3	1591144	0	15
1	572255	0	14
7	11892940	0	4
10	588741	0	16
3	3987421	0	12
6	3981535	0	15
3	2817132	0	5
2	13430657	0	13
1	10981393	0	4
4	12279015	0	15
3	10039318	0	4
2	3389554	0	21
7	12540525	0	23
2	18478801	0	4
8	6453607	0	13
2	16056793	16	16
91	27683	0	8
6	3636054	0	7
9	8908584	0	11
1	17726292	0	17
7	7499152	0	3
1	15910613	0	14
8	8032073	0	17
7	1064867	0	10
4	284235	0	3
30	173424	0	9
3	934180	0	9
6	2115926	0	3
4	7835786	0	1
1	16577834	0	10
6	2550130	0	1
6	10262294	0	7
5	6320620	0	15
1	12014825	0	8
5	1786072	0	15
4	9377502	0	19
8	7480018	0	4
3	12764190	0	5
3	3810555	0	9
25	130694	0	23
88	60045	0	2
199	25445	0	9
2	7902681	0	12
5	4006532	0	1
4	9485633	0	14
2	625726	0	8
5	1694986	0	19
4	11297625	0	6
7	10006902	0	6
105	58930	0	4
4	6368141	0	6
275	17840	0	1
5	8246706	0	18
2	11760934	0	5
10	649999	0	28
6	4036298	0	13
10	6714297	0	2
1	3554270	0	10
92	24427	0	9
2	2443043	0	13
11	1357035	0	2
8	2978347	0	10
1	17839071	0	5
9	1208913	0	23
3	11976935	0	15
5	9884430	0	13
8	358896	0	21
2	5737962	1	11
5	9723921	0	21
6	7377806	0	13
10	1933232	1	23
2	12795640	0	4
7	584724	0	9
10	6572830	0	14
6	8214274	0	10
2	7268723	0	19
10	9389211	0	12
18	237770	0	12
4	2960881	0	3
7	13085207	0	5
10	7208065	0	9
1	10848134	0	11
5	10532645	0	6
3	11037029	0	17
2	7833703	0	17
6	7205869	0	10
1	2850358	0	11
1	9511933	0	1
2	845486	0	23
6	3857100	0	30
4	9915829	0	1
1	15163834	0	21
1	10000446	0	7
3	6790464	0	1
6	9658596	0	1
84	71963	0	4
12	164552	0	5
4	8285271	0	6
9	3816515	0	10
4	5313270	1	8
6	3888891	0	3
4	11825463	0	8
9	4782123	0	8
3	9602293	0	9
4	5908161	0	7
10	3920826	0	2
2	4672439	0	9
5	11695655	0	10
4	6469567	0	2
3	7166716	0	5
1	9284598	0	17
8	10773306	0	15
7	536937	1	28
10	6167551	0	18
5	12207580	0	23
1	8966197	0	3
1	14554867	0	19
2	18965709	0	14
4	5793484	0	9
1	15541873	1	25
4	2823973	0	1
3	9218231	0	7
1	844524	0	6
2	6520378	1	13
1	14634105	0	7
8	8816320	0	27
3	13715777	0	25
4	4186712	0	35
5	11760722	0	4
10	2804726	0	21
40	81273	0	9
6	10211813	0	4
1	17397207	0	1
70	30224	0	1
292	9377	0	11
10	2680107	0	14
1	16074043	0	7
5	9533098	1	5
4	9584623	0	15
8	2379489	0	2
10	2160569	0	17
2	17908875	0	3
9	3022273	0	10
3	2566989	0	11
9	6457719	0	6
2	12502286	0	15
39	104314	0	30
1	345211	0	29
2	5624211	0	22
3	8237546	0	19
3	8416873	0	3
6	7479364	0	1
1	17480658	0	3
3	3460242	0	3
6	2189459	0	3
1	5673234	0	15
4	4561229	0	10
5	2613589	0	22
3	5290481	0	22
10	7858736	0	1
6	5808741	0	9
1	4016756	0	10
8	10351715	0	13
21	125389	0	25
2	4081722	0	5
8	897718	0	13
2	955354	0	31
1	9422242	0	1
2	7630432	0	4
4	13104070	0	8
6	3102956	1	9
1	10035699	0	12
20	22501	0	8
2	5215206	0	13
1	15837459	0	23
1	11981085	0	17
7	1461138	0	15
1	4445886	0	1
3	5755050	0	8
1	13590289	0	3
3	3221701	0	15
24	173879	0	4
4	12229032	0	9
7	10201127	0	6
1	12402047	0	11
20	156207	0	24
40	29478	0	1
2	15045751	0	10
8	2164283	0	2
7	1630739	0	5
7	5697178	0	25
3	4374792	0	3
7	656569	0	5
231	25033	0	1
1	12554510	0	11
37	56643	0	29
4	6657698	0	1
7	4386416	0	8
1	17369261	0	6
8	6345536	0	1
8	9075801	0	17
1	17352714	0	1
4	1370385	0	5
10	1411169	0	2
5	8596612	0	16
8	2085781	0	12
3	3879293	0	19
1	8176943	0	3
2	15846310	0	13
7	5854518	0	7
10	3082987	0	5
3	1801071	0	12
1	3960985	0	12
3	742777	0	7
2	13080699	0	3
7	5702915	0	15
9	455085	0	14
4	6860630	0	23
10	5004963	0	15
25	171725	0	28
1	3947070	0	21
3	1954372	0	11
3	3651046	0	20
9	9606853	0	10
33	150559	0	8
5	11624079	0	18
20	110037	0	12
4	11844664	0	12
7	924461	0	19
9	4286059	0	13
15	413803	1	6
4	1390225	0	16
8	11037162	0	10
2	461800	0	7
4	11065802	0	11
1	6898826	0	6
7	13310182	0	6
7	11529923	1	26
3	13359292	0	8
8	3622064	0	3
4	12493397	0	6
7	11358676	0	17
3	5719810	0	6
20	156176	0	23
4	6202890	0	15
5	2016320	0	4
2	13191858	0	15
8	7141321	0	17
2	8666569	0	3
8	3910492	0	18
2	3065939	0	1
8	1043529	0	1
79	16941	0	3
8	10292985	0	10
10	5103288	1	19
8	7738661	0	12
7	4857595	0	7
6	1069743	0	25
8	6305775	0	31
2	6792086	0	4
2	4424800	0	8
7	5182306	0	19
10	2813153	0	4
1	17901793	0	2
1	4385949	0	6
4	11818552	0	12
1	17836088	0	1
3	9735114	0	5
7	13674720	0	1
17	236382	0	8
10	8062065	0	3
6	9125977	0	4
7	7805207	0	8
1	18167328	0	5
3	9660962	0	4
3	9122678	0	3
6	1430755	0	5
6	1755966	2	11
4	5259736	0	7
9	8939102	0	5
1	4142159	0	25
9	5931107	0	3
6	3490685	0	24
3	7943688	0	7
4	4512240	0	7
6	4498009	0	5
4	9626008	0	13
1	2148829	0	24
3	3622412	0	3
1	13296176	0	2
7	4255694	0	3
1	7841590	0	12
2	13983770	0	2
8	4353424	0	8
6	3331849	0	11
3	11538697	0	1
9	1941868	0	5
1	2698341	0	1
8	9486238	0	6
5	7962109	0	6
4	779246	0	5
2	7324962	0	24
4	1019131	0	11
2	14853579	0	4
7	83184	0	4
9	561437	0	6
10	9215250	0	9
5	10976630	0	13
7	11802628	0	15
4	5921646	0	32
6	6094270	0	23
5	10409787	0	6
1	4872916	0	3
1	18374922	0	1
7	9814276	0	13
1	13530163	0	4
8	7447942	0	15
4	10676026	0	11
2	12585867	0	5
5	1934889	0	4
4	11292374	0	1
3	4727959	0	6
6	3973820	0	12
4	7162657	0	6
10	1009110	0	6
68	103593	0	15
2	3645519	0	1
7	8150293	0	8
8	10884243	0	5
9	5335937	0	7
4	2550602	0	9
7	5538838	0	2
8	5958704	0	3
8	1728163	0	5
34	145561	0	17
2	15712768	0	14
8	666799	0	9
3	9204850	0	5
10	1724294	0	1
4	11677570	0	4
2	5316289	0	13
2	14844369	0	8
1	8884515	0	13
7	8274536	0	16
2	14774797	0	1
5	12005729	0	9
156	36068	0	17
7	7416460	0	2
7	11413168	0	15
2	18969818	0	20
12	179344	0	9
1	17519846	1	17
1	8465120	0	1
126	2919	0	1
5	9136612	0	1
3	3586594	0	6
3	4902106	0	6
54	28607	0	15
5	981098	0	5
8	9533921	0	17
9	7193820	0	2
10	5782516	0	2
5	8860668	0	2
2	8565092	0	1
4	852735	0	8
10	6079743	0	4
10	2594099	0	1
7	7121320	0	19
6	6989227	0	13
1	708695	0	3
4	11925062	0	20
7	779049	0	8
1	8132922	0	7
6	2220838	0	10
9	6045333	0	7
3	422586	0	15
10	1670430	0	10
4	3091661	0	25
8	8103076	0	14
7	2072484	0	8
2	7064751	0	1
6	9946718	0	2
9	9944486	0	3
7	10750549	0	14
2	11614489	0	3
171	14328	0	1
10	2159873	0	1
5	2834336	0	10
3	7763720	0	1
7	13434370	0	8
10	3484699	0	12
4	2924825	0	7
9	8515123	0	2
7	4076679	0	1
2	12353753	0	4
3	7606739	0	10
1	11548789	0	4
2	16570781	0	3
8	2915133	0	8
9	3151709	0	16
10	3033087	0	10
1	15115811	0	2
6	8938107	0	7
1	3414938	0	22
8	4551973	1	7
4	12498637	0	18
7	10465115	0	18
10	8732518	0	18
1	7307571	0	6
4	8220723	0	10
8	4035794	0	1
6	8327974	0	9
5	7332772	0	7
8	3890962	0	21
10	7409036	0	11
4	161096	0	7
8	2123397	0	13
10	5968662	0	8
6	444833	0	11
3	4665970	0	9
2	447800	1	2
3	3390306	0	5
9	5679741	0	12
1	815263	0	17
2	7507366	0	14
4	6573533	0	10
7	13468097	0	7
1	16701259	0	18
7	3178518	0	13
8	2396398	0	1
279	14515	0	2
1	2205790	0	3
6	8518182	0	8
1	11584561	0	3
1	14116197	0	6
5	6783833	0	14
1	6124017	0	5
27	220720	0	12
2	12004092	0	8
3	80106	0	20
2	15121233	0	22
1	4905816	0	13
2	2149317	0	8
3	1293964	0	22
14	433916	0	4
1	15500243	0	6
2	5194428	0	7
1	2865447	0	5
42	108135	0	2
2	18996201	0	10
2	5270211	0	6
3	6338027	0	1
8	8067660	0	14
10	8178323	2	35
5	2001342	0	8
1	17541123	0	2
7	3413796	0	6
13	455055	0	5
4	10370863	0	6
2	194142	0	7
2	8167283	0	7
2	13040064	0	9
4	11545200	0	10
5	7213135	0	22
4	11844715	0	13
1	1380416	0	12
4	10365199	0	10
3	9689811	0	19
3	6028012	0	1
10	2164541	0	21
9	2026973	0	6
2	6927701	0	9
10	6488960	0	25
1	1022178	0	23
5	10115627	0	8
9	9576753	0	12
5	5059123	0	3
6	4908215	1	8
7	8756728	0	1
1	17998092	0	11
1	1314260	0	16
20	211555	0	7
9	3031822	0	14
7	1861223	0	14
1	17473497	0	2
2	1999725	0	13
8	9352858	0	1
1	71240	0	15
1	12874750	0	3
1	4258324	0	13
3	289340	0	3
10	2658077	0	3
1	3258791	0	3
89	96909	0	22
4	2298625	0	20
9	3624089	0	21
8	9590778	0	11
2	12688555	0	24
149	39533	0	1
1	7468401	0	9
7	12619766	0	12
7	13276911	0	3
4	13094165	0	12
5	9402241	0	6
3	3258728	0	3
9	2088014	0	4
10	8447347	0	11
6	67795	0	13
5	7825015	0	15
8	7954087	0	14
4	5421889	0	19
6	9538776	0	6
8	4070313	0	5
8	6880003	0	2
8	2751981	0	19
6	411783	0	10
9	181327	0	4
7	10975847	0	5
7	1117702	0	9
1	4677458	0	6
4	5851662	0	13
2	1187043	0	16
144	5678	0	1
8	5174548	0	1
3	9916740	0	1
6	8023713	0	17
10	363357	0	2
4	11187178	0	16
7	12309995	0	4
1	5283006	0	9
1	14421122	0	7
2	1255582	0	13
7	2172176	0	1
2	15250209	0	5
79	37404	0	1
10	9347858	0	10
9	583149	0	14
3	9699701	0	9
1	1851107	0	6
4	2769577	1	8
10	5030730	0	10
7	5734393	0	3
8	5849055	0	3
7	11483364	0	3
10	6151855	0	16
10	7678860	0	9
2	9099906	0	10
2	10336858	0	10
4	1277748	0	3
125	40318	0	2
5	10446168	0	4
3	9298174	0	17
32	144907	0	4
7	7518991	0	11
6	7372517	0	11
2	2392124	0	2
10	8735576	0	9
10	9216550	0	21
3	11136415	0	15
9	8397216	0	3
5	9010315	0	9
9	3794860	0	3
4	10374831	0	19
2	3978866	0	12
6	8660460	0	3
9	8982029	0	6
2	4698920	0	3
3	12247666	0	1
1	15882988	0	8
7	7188637	0	3
1	13482266	0	5
9	2198124	0	5
3	9788690	0	22
1	16712965	0	2
15	42456	0	2
3	10393251	0	7
6	7331511	0	61
8	4078885	0	2
8	2801576	0	12
6	1187429	0	16
6	4783080	1	8
6	982386	0	5
2	11250123	0	2
2	17932688	0	17
1	12698410	0	7
6	2947498	0	2
8	3091067	0	11
2	2538047	0	7
6	76010	0	9
9	5761057	0	9
10	9428918	0	15
7	8119281	0	16
1	888516	0	6
9	4658601	0	7
4	2189880	0	2
7	9619135	0	12
6	4638979	1	34
2	7083430	1	38
6	9072543	0	11
1	1976080	0	30
1	12280174	0	3
8	1387343	0	23
6	3603735	0	10
1	5859351	0	9
4	2123218	0	4
1	16130120	0	2
3	7291665	0	6
5	11418766	0	2
10	7576613	0	1
5	10243968	0	7
2	11387373	0	8
5	1963124	0	3
3	2318508	0	7
5	470882	0	20
2	12429227	0	9
3	1739758	0	8
9	9540904	0	10
5	11374472	0	2
7	11994834	0	17
2	17812705	0	6
10	1480452	0	5
1	11859041	0	9
6	1110284	0	9
8	3948048	0	3
9	3220373	0	4
6	8519237	0	10
5	6108637	0	1
3	9863749	0	38
8	95848	0	9
6	5933545	0	5
4	2609117	0	11
7	10646588	0	2
2	3863460	0	16
1	3755161	0	11
5	12347780	0	13
4	7911243	0	1
1	2463425	0	4
8	4334755	0	12
1	17540461	0	11
5	310041	0	4
1	6802453	0	7
9	1465271	0	18
1	8763636	0	5
1	5192181	0	1
3	9718524	0	18
6	6571887	0	8
7	3351107	0	14
15	382542	0	19
10	6626731	0	11
6	4587006	1	6
2	8774070	0	12
2	11233046	0	4
8	205224	0	10
9	3271456	0	15
4	3573070	0	1
9	363058	0	23
4	5552357	0	1
2	12638042	0	7
3	3567414	0	10
9	5464596	0	1
1	5280804	0	15
2	6638950	0	7
6	7200970	0	6
4	487854	0	5
16	151392	0	2
3	4338703	0	12
8	5929480	0	1
82	90250	0	3
9	5285841	0	3
